year,good,value,movement_type
1771,Corn,7212,CL
1771,Cotton,54,CL
1771,Deer Skins,0,CL
1771,Deer Skins,0,CL
1771,Flaxseed,0,CL
1771,Flour,47807,CL
1771,Furs and skins,0,CL
1771,Ham,2,CL
1771,Handspikes,0,CL
1771,Hoops,0,CL
1771,Hoops,0,CL
1771,Indian corn,0,CL
1771,Iron,41,CL
1771,Madeira,4,CL
1771,Madeira,91,CL
1771,Mahogany boards,5,CL
1771,Mahogany planks,10,CL
1771,Molasses,3,CL
1771,Oak planks,27,CL
1771,Peas,1,CL
1771,Peas,13,CL
1771,Pig iron,3118,CL
1771,Pine boards,347,CL
1771,Pine plank,51,CL
1771,Pine planks,60,CL
1771,Pitch,2,CL
1771,Plank,6,CL
1771,Pork,22,CL
1771,Rum,11,CL
1771,Rum,483,CL
1771,Rye,2,CL
1771,Salt,5,CL
1771,Scantling,45,CL
1771,Shingles,0,CL
1771,Ship bread,6,CL
1771,Staves,204,CL
1771,Staves and heading,6299,CL
1771,Tar,58,CL
1771,Tobacco,10,CL
1771,Tobacco,113157,CL
1771,Turpentine,68,CL
1771,Walnut planks,2,CL
1771,Wheat,21999,CL
1772,Bar iron,6082,CL
1772,Bar iron,6,CL
1772,Beans,41,CL
1772,Beans,1,CL
1772,Beeswax,0,CL
1772,Boat boards,76,CL
1772,Boat boards,2,CL
1772,Bread,305,CL
1772,Bread,274,CL
1772,Bread,7680,CL
1772,Bread,350,CL
1772,Chocolate,0,CL
1772,Corn,5424,CL
1772,Deer Skin,0,CL
1772,Deer Skin,0,CL
1772,Flaxseed,0,CL
1772,Flaxseed,0,CL
1772,Flour,44189,CL
1772,Furs and skins,0,CL
1772,Ham,0,CL
1772,Handspikes,0,CL
1772,Hoops,0,CL
1772,Inch plank,1,CL
1772,Loaf sugar,0,CL
1772,Mahogany,0,CL
1772,Molasses,2,CL
1772,Oak board,42,CL
1772,Oak boards,88,CL
1772,Oak planks,16,CL
1772,Oats,0,CL
1772,Peas,1,CL
1772,Pig iron,2040,CL
1772,Pine board,104,CL
1772,Pine plank,250,CL
1772,Pine planks,7,CL
1772,Pork,67,CL
1772,Rum,224,CL
1772,Rum,103,CL
1772,Rum,9,CL
1772,Scantling,154,CL
1772,Scantling,13,CL
1772,Shingles,0,CL
1772,Ship bread,11,CL
1772,Staves and heading,4427,CL
1772,Tar,9,CL
1772,Tea,0,CL
1772,Tobacco,84976,CL
1772,Walnut,2,CL
1772,Walnut plank,22,CL
1772,Wheat,23634,CL
1772,Wheel timber,0,CL
1773,Bacon,5,CL
1773,Bacon,8,CL
1773,Bar iron,3067,CL
1773,Beans,116,CL
1773,Beans,1,CL
1773,Beef,44,CL
1773,Beef,288,CL
1773,Beeswax,0,CL
1773,Beeswax,0,CL
1773,Biscuits,61,CL
1773,Boards,147,CL
1773,Boat boards,0,CL
1773,Boat boards,1,CL
1773,Bread,81,CL
1773,Bread,10754,CL
1773,Bread,507,CL
1773,Bread,160,CL
1773,Bread and flour,1187,CL
1773,Brown sugar,89,CL
1773,Brown sugar,23,CL
1773,Cheese,0,CL
1773,Chocolate,0,CL
1773,Coffee,0,CL
1773,Corn,6843,CL
1773,Cotton,0,CL
1773,Deer Skin,0,CL
1773,Deer Skins,0,CL
1773,Flaxseed,0,CL
1773,Flour,51074,CL
1773,Furs and skins,0,CL
1773,Half Johannes,344,CL
1773,Handspikes,0,CL
1773,Hoops,0,CL
1773,Indian corn,5,CL
1773,Indian meal,0,CL
1773,Indian meal,0,CL
1773,Madeira,34,CL
1773,Madeira,0,CL
1773,Oars,0,CL
1773,Peas,9,CL
1773,Peas,6,CL
1773,Peas,9,CL
1773,Pig iron,2852,CL
1773,Pine board,17,CL
1773,Pine plank,171,CL
1773,Pine planks,3,CL
1773,Planks,3,CL
1773,Pork,372,CL
1773,Potatoes,0,CL
1773,Rum,21,CL
1773,Rum,582,CL
1773,Rye,10,CL
1773,Rye,87,CL
1773,Rye meal,0,CL
1773,Salt,7,CL
1773,Scantling,6,CL
1773,Scantling,47,CL
1773,Seal skins,0,CL
1773,Shingles,0,CL
1773,Ship bread,32,CL
1773,Staves and heading,3450,CL
1773,Sugar,0,CL
1773,Tar,12,CL
1773,Tar and turpentine,6,CL
1773,Tea,9,CL
1773,Tobacco,70611,CL
1773,Turpentine,8,CL
1773,Walnut plank,2,CL
1773,Wheat,36724,CL
1773,Wine,18,CL
1774,Bacon,12,CL
1774,Bacon,3,CL
1774,Bacon hams,0,CL
1774,Bar iron,1537,CL
1774,Beans,1,CL
1774,Beans,4,CL
1774,Beans,566,CL
1774,Beef,27,CL
1774,Beeswax,0,CL
1774,Beeswax,0,CL
1774,Biscuits,1,CL
1774,Boards,37,CL
1774,Boat boards,11,CL
1774,Boat boards,193,CL
1774,Braziletto,0,CL
1774,Bread,2622,CL
1774,Bread,9,CL
1774,Bread,971,CL
1774,Bread,7323,CL
1774,Bread and flour,1198,CL
1774,Brown sugar,81,CL
1774,Cheese,0,CL
1774,Chocolate,0,CL
1774,Corn,10783,CL
1774,Corn meal,0,CL
1774,Cotton wool,44,CL
1774,Deer Skin,0,CL
1774,Deer Skins,0,CL
1774,Deer Skins,0,CL
1774,Deer Skins,0,CL
1774,Flaxseed,0,CL
1774,Flour,66934,CL
1774,Flour,0,CL
1774,Furs and skins,0,CL
1774,Furs and skins,0,CL
1774,Furs and skins,0,CL
1774,Furs and skins,0,CL
1774,Ham,0,CL
1774,Ham,2,CL
1774,Ham,10,CL
1774,Ham,16,CL
1774,Handspikes,0,CL
1774,Hoops,0,CL
1774,Inch plank,39,CL
1774,Indian meal,0,CL
1774,Indian meal,0,CL
1774,Loaf sugar,6,CL
1774,Mahogany boards,2,CL
1774,Molasses,64,CL
1774,Oak plank,14,CL
1774,Oak planks,10,CL
1774,Oats,100,CL
1774,Oats,26,CL
1774,Peas,4,CL
1774,Peas,124,CL
1774,Peas,4,CL
1774,Peas/beans,8,CL
1774,Pig iron,3857,CL
1774,Pine board,72,CL
1774,Pine boards,6,CL
1774,Pine plank,167,CL
1774,Pine planks,162,CL
1774,Plank,55,CL
1774,Pork,21,CL
1774,Pork,681,CL
1774,Potatoes,0,CL
1774,Rum,345,CL
1774,Rum,259,CL
1774,Rye,5,CL
1774,Rye,157,CL
1774,Rye flour,0,CL
1774,Rye meal,0,CL
1774,Rye meal,0,CL
1774,Salt,0,CL
1774,Scantling,16,CL
1774,Shingles,0,CL
1774,Ship bread,15,CL
1774,Skins,0,CL
1774,Skins,0,CL
1774,Staves and heading,6071,CL
1774,Sugar,0,CL
1774,Tar and turpentine,4,CL
1774,Tea,0,CL
1774,Tobacco,52470,CL
1774,Wheat,110085,CL
