year,good,value,movement_type
1738,Salt,1,EN
1738,Tar,0,EN
1738,,,EN
1739,Indigo,1,EN
1739,Linen,0,EN
1739,Molasses,52,EN
1739,Molasses,1,EN
1739,Negroes,3463,EN
1739,Rum,41,EN
1739,Rum,56,EN
1739,Rum,656,EN
1739,Salt,4,EN
1739,Salt,100,EN
1739,Sugar,3,EN
1739,Sugar,155,EN
1739,,,EN
1740,Linen,0,EN
1740,Molasses,106,EN
1740,Negroes,1412,EN
1740,Rum,5,EN
1740,Rum,324,EN
1740,Salt,96,EN
1740,Sugar,20,EN
1740,Sugar,27,EN
1740,Sugar,17,EN
1740,Wine,12,EN
1740,,,EN
1741,Corn,,EN
1741,Molasses,,EN
1741,Negroes,,EN
1741,Pork,,EN
1741,Rum,,EN
1741,Rum,,EN
1741,Salt,,EN
1741,Sugar,,EN
1741,Sugar,,EN
1741,Sugar,,EN
1741,,,EN
1742,Cotton,8,EN
1742,Linen,0,EN
1742,Molasses,57,EN
1742,Molasses,282,EN
1742,Rice,0,EN
1742,Rum,116,EN
1742,Rum,851,EN
1742,Rum,3,EN
1742,Salt,35,EN
1742,Sugar,11,EN
1742,Sugar,46,EN
1742,Sugar,154,EN
1742,Tar,50,EN
1742,Tobacco,399,EN
1742,Turpentine,24,EN
1742,,,EN
1743,Linen,0,EN
1743,Molasses,12,EN
1743,Rum,1079,EN
1743,Rum,89,EN
1743,Rum,3,EN
1743,Salt,376,EN
1743,Servants,1185,EN
1743,Sugar,139,EN
1743,,,EN
1744,Bread and flour,24,EN
1744,Chocolate,0,EN
1744,Coffee,0,EN
1744,Molasses,26,EN
1744,Molasses,29,EN
1744,Molasses,109,EN
1744,Pistoles,23,EN
1744,Rum,87,EN
1744,Rum,22,EN
1744,Rum,1391,EN
1744,Salt,96,EN
1744,Salt,0,EN
1744,Sugar,189,EN
1744,Sugar,200,EN
1744,,,EN
1745,Cheese,0,EN
1745,Molasses,7,EN
1745,Rum,752,EN
1745,Rum,11,EN
1745,Sugar,4,EN
1745,,,EN
1746,Cheese,0,EN
1746,Molasses,4,EN
1746,Molasses,42,EN
1746,Pig iron,163,EN
1746,Plank,5,EN
1746,Rum,928,EN
1746,Rum,111,EN
1746,Sugar,247,EN
1746,,,EN
1749,Beans,1,EN
1749,Convicts,730,EN
1749,Flour,31,EN
1749,Molasses,4,EN
1749,Molasses,133,EN
1749,Negroes,814,EN
1749,Rum,40,EN
1749,Rum,797,EN
1749,Salt,956,EN
1749,Sugar,147,EN
1749,,,EN
1750,Convicts,513,EN
1750,Molasses,20,EN
1750,Negroes,1356,EN
1750,Rum,282,EN
1750,Salt,128,EN
1750,Sugar,224,EN
1750,Tobacco,196,EN
1750,Turpentine,6,EN
1750,,,EN
1751,Biscuit,17,EN
1751,Cheese,0,EN
1751,Convicts,1558,EN
1751,Molasses,3,EN
1751,Molasses,183,EN
1751,Negroes,1410,EN
1751,Rum,62,EN
1751,Rum,21,EN
1751,Rum,1424,EN
1751,Salt,163,EN
1751,Sugar,13,EN
1751,Sugar,436,EN
1751,Sugar,17,EN
1751,Tobacco,2069,EN
1751,Wine,18,EN
1751,,,EN
1752,Cheese,0,EN
1752,Chocolate,0,EN
1752,Molasses,364,EN
1752,Molasses,2,EN
1752,Negroes,5343,EN
1752,Rum,133,EN
1752,Rum,2756,EN
1752,Rum,14,EN
1752,Salt,52,EN
1752,Sugar,255,EN
1752,Sugar,35,EN
1752,Sugar,535,EN
1752,Tobacco,936,EN
1752,Wine,108,EN
1752,Wine,63,EN
1752,Wine,90,EN
1752,,,EN
1754,Cash,91,EN
1754,Cotton,6,EN
1754,Indigo,3,EN
1754,Molasses,78,EN
1754,Molasses,51,EN
1754,Rum,377,EN
1754,Salt,636,EN
1754,Sugar,14,EN
1754,Sugar,204,EN
1754,Wine,60,EN
1754,Wine,34,EN
1754,Wine,120,EN
1754,,,EN
1755,Bread,11,EN
1755,Cash,18,EN
1755,Coffee,0,EN
1755,Coffee,0,EN
1755,Cotton,5,EN
1755,Flaxseed,0,EN
1755,Loaf sugar,16,EN
1755,Molasses,10,EN
1755,Molasses,492,EN
1755,Rum,10,EN
1755,Rum,27,EN
1755,Rum,1087,EN
1755,Rum,5,EN
1755,Salt,292,EN
1755,Salt,3,EN
1755,Sugar,26,EN
1755,Sugar,381,EN
1755,Sugar,271,EN
1755,Sugar,56,EN
1755,Wine,127,EN
1755,Wine,718,EN
1755,Wine,105,EN
1755,,,EN
1756,Molasses,12,EN
1756,Rum,9,EN
1756,Rum,457,EN
1756,Sugar,153,EN
1756,Wine,43,EN
1756,Wine,304,EN
1756,Wine,38,EN
1756,,,EN
1758,Loaf sugar,10,EN
1758,Molasses,120,EN
1758,Refined sugar,36,EN
1758,Rum,42,EN
1758,Rum,3,EN
1758,Rum,454,EN
1758,Salt,23,EN
1758,Salt,540,EN
1758,Sugar,132,EN
1758,Sugar,108,EN
1758,Sugar,50,EN
1758,Sugar,38,EN
1758,,,EN
1761,Coffee,0,EN
1761,Loaf sugar,19,EN
1761,Loaf sugar,8,EN
1761,Molasses,106,EN
1761,Rum,478,EN
1761,Salt,4,EN
1761,Salt,1,EN
1761,Spirit turpentine,0,EN
1761,Sugar,36,EN
1761,Sugar,60,EN
1761,Tar,52,EN
1761,Turpentine,3,EN
1761,Wine,148,EN
1761,,,EN
1762,Chocolate,0,EN
1762,Coffee,0,EN
1762,Ginger,0,EN
1762,Loaf sugar,15,EN
1762,Loaf sugar,76,EN
1762,Molasses,2,EN
1762,Molasses,99,EN
1762,Rum,507,EN
1762,Rum,179,EN
1762,Salt,11,EN
1762,Sugar,0,EN
1762,Sugar,27,EN
1762,Sugar,75,EN
1762,Wine,122,EN
1762,,,EN
1763,Chocolate,0,EN
1763,Ginger,0,EN
1763,Molasses,32,EN
1763,Molasses,116,EN
1763,Rum,3,EN
1763,Rum,338,EN
1763,Rum,58,EN
1763,Salt,3,EN
1763,Salt,884,EN
1763,Sugar,1436,EN
1763,Sugar,30,EN
1763,Sugar,5568,EN
1763,Wine,285,EN
1763,,,EN
1764,Bread,5,EN
1764,Cheese,0,EN
1764,Chocolate,0,EN
1764,Chocolate,0,EN
1764,Coffee,0,EN
1764,Indigo,0,EN
1764,Loaf sugar,58,EN
1764,Loaf sugar,7,EN
1764,Loaf sugar,4,EN
1764,Molasses,1,EN
1764,Molasses,276,EN
1764,Potatoes,0,EN
1764,Rice,0,EN
1764,Rum,82,EN
1764,Rum,1020,EN
1764,Rum,40,EN
1764,Salt,14,EN
1764,Salt,2,EN
1764,Sterling cash,65,EN
1764,Sugar,0,EN
1764,Sugar,190,EN
1764,Sugar,18,EN
1764,Wine,15,EN
1764,,,EN
1765,Bar iron,31,EN
1765,Bread,14,EN
1765,Bread,4,EN
1765,Cheese,0,EN
1765,Chocolate,0,EN
1765,Chocolate,0,EN
1765,Clayed sugar,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Loaf sugar,8,EN
1765,Loaf sugar,81,EN
1765,Loaf sugar,12,EN
1765,Loaf sugar,16,EN
1765,Molasses,240,EN
1765,Molasses,6,EN
1765,Negroes,2467,EN
1765,Rice,0,EN
1765,Rum,114,EN
1765,Rum,1344,EN
1765,Rum,16,EN
1765,Salt,313,EN
1765,Salt,9,EN
1765,Spirits,13,EN
1765,Sugar,40,EN
1765,Sugar,252,EN
1765,Sugar,201,EN
1765,Wine,90,EN
1765,,,EN
1766,Cash,1,EN
1766,Cash,9,EN
1766,Cheese,0,EN
1766,Chocolate,0,EN
1766,Cotton,14,EN
1766,Loaf sugar,25,EN
1766,Loaf sugar,19,EN
1766,Loaf sugar,28,EN
1766,Molasses,107,EN
1766,Rum,49,EN
1766,Rum,56,EN
1766,Rum,2219,EN
1766,Salt,300,EN
1766,Sugar,199,EN
1766,Sugar,406,EN
1766,Wine,120,EN
1766,Wine,0,EN
1766,Wine,53,EN
1766,Wine,60,EN
1766,,,EN
1771,Cheese,0,EN
1771,Chocolate,0,EN
1771,Chocolate,0,EN
1771,Coffee,0,EN
1771,Coffee,0,EN
1771,Cotton,36,EN
1771,Loaf sugar,15,EN
1771,Loaf sugar,15,EN
1771,Loaf sugar,26,EN
1771,Loaf sugar,205,EN
1771,Molasses,1004,EN
1771,Molasses,11,EN
1771,Molasses,39,EN
1771,Pepper,0,EN
1771,Pepper,0,EN
1771,Pork,29,EN
1771,Rice,0,EN
1771,Rice,0,EN
1771,Rum,415,EN
1771,Rum,1910,EN
1771,Rum,1110,EN
1771,Salt,796,EN
1771,Salt,24,EN
1771,Sugar,536,EN
1771,Sugar,179,EN
1771,Sugar,122,EN
1771,Tea,7,EN
1771,Virginia currency,506,EN
1771,Wine,30,EN
1771,,,EN
