year,good,value,movement_type
1771,Heading,17,CL
1771,Hemp,0,CL
1771,Hemp,4,CL
1771,Hemp,31,CL
1771,Hemp,1,CL
1771,Hemp,379,CL
1771,Hoops,0,CL
1771,Iron,1413,CL
1771,Loaf sugar,15,CL
1771,Logs (walnut),0,CL
1771,Molasses,5,CL
1771,Peas,31,CL
1771,Plank,56,CL
1771,Planks,8,CL
1771,Pork,2,CL
1771,Pork,119,CL
1771,Rice,0,CL
1771,Rum,6,CL
1771,Rum,170,CL
1771,Rye,1,CL
1771,Salt,3,CL
1771,Shingles,0,CL
1771,Skins,0,CL
1771,Skins,0,CL
1771,Skins,0,CL
1771,Staves,2591,CL
1771,Sugar,23,CL
1771,Tar,62,CL
1771,Tobacco,246806,CL
1771,Turpentine,21,CL
1771,Wax,0,CL
1771,Wax,0,CL
1771,Wax,0,CL
1771,Wheat,13323,CL
1771,Wine,60,CL
