year,good,value,movement_type
1738,Peas,1,EN
1738,Pork,241,EN
1738,Rum,434,EN
1738,Rum,271,EN
1738,Rum,355,EN
1738,Salt,325,EN
1738,Sugar,14,EN
1738,Sugar,405,EN
1738,Wine,123,EN
1738,Wine,75,EN
1738,Wine,1659,EN
1738,,,EN
1739,Beef,2,EN
1739,Beeswax,0,EN
1739,Cash,45,EN
1739,Cash,0,EN
1739,Gold (dust),0,EN
1739,Indigo,1364,EN
1739,Linen,0,EN
1739,Molasses,126,EN
1739,Molasses,549,EN
1739,Negroes,15425,EN
1739,Peas,1,EN
1739,Pork,97,EN
1739,Rum,3,EN
1739,Rum,259,EN
1739,Rum,1651,EN
1739,Rum,313,EN
1739,Salt,474,EN
1739,Sugar,1030,EN
1739,Tar,37,EN
1739,Wine,248,EN
1739,Wine,149,EN
1739,Wine,2989,EN
1739,,,EN
1740,Cheese,0,EN
1740,Cotton,19,EN
1740,Ginger,0,EN
1740,Linen,0,EN
1740,Loaf sugar,21,EN
1740,Molasses,3,EN
1740,Molasses,55,EN
1740,Negroes,28771,EN
1740,Rum,317,EN
1740,Rum,542,EN
1740,Rum,182,EN
1740,Rum,1084,EN
1740,Salt,313,EN
1740,Sugar,98,EN
1740,Sugar,443,EN
1740,Sugar,41,EN
1740,Wine,201,EN
1740,Wine,1975,EN
1740,Wine,18,EN
1740,,,EN
1741,Cheese,0,EN
1741,Coffee,0,EN
1741,Cotton wool,5,EN
1741,Indigo,16,EN
1741,Linen,0,EN
1741,Molasses,4,EN
1741,Molasses,27,EN
1741,Molasses,50,EN
1741,Negroes,5248,EN
1741,Rice,0,EN
1741,Rum,150,EN
1741,Rum,2151,EN
1741,Rum,2,EN
1741,Rum,10,EN
1741,Salt,2108,EN
1741,Servants,136,EN
1741,Sugar,535,EN
1741,Sugar,4,EN
1741,Sugar,1,EN
1741,Sugar,21,EN
1741,Tar,65,EN
1741,Turpentine,29,EN
1741,Wine,82,EN
1741,Wine,7,EN
1741,Wine,179,EN
1741,Wine,5557,EN
1741,,,EN
1742,Cash,0,EN
1742,Cash,0,EN
1742,Cash,1067,EN
1742,Coffee,0,EN
1742,Cotton,0,EN
1742,Ginger,0,EN
1742,Ginger,0,EN
1742,Linen,0,EN
1742,Linen,0,EN
1742,Molasses,0,EN
1742,Molasses,8,EN
1742,Molasses,187,EN
1742,Negroes,29171,EN
1742,Peas,22,EN
1742,Pimento,0,EN
1742,Pimento,0,EN
1742,Pimento,0,EN
1742,Pimento,0,EN
1742,Rum,1259,EN
1742,Rum,268,EN
1742,Rum,189,EN
1742,Rum,267,EN
1742,Salt,1031,EN
1742,Spirits,0,EN
1742,Sugar,0,EN
1742,Sugar,0,EN
1742,Sugar,23,EN
1742,Sugar,46,EN
1742,Sugar,397,EN
1742,Tar,44,EN
1742,Turpentine,25,EN
1742,Wine,126,EN
1742,Wine,3040,EN
1742,Wine,382,EN
1742,,,EN
1743,Beef,3,EN
1743,Beeswax,0,EN
1743,Bread,24,EN
1743,Cheese,0,EN
1743,Chocolate,0,EN
1743,Cotton,26,EN
1743,Cotton wool,7,EN
1743,Deer Skin,0,EN
1743,Ginger,0,EN
1743,Molasses,118,EN
1743,Molasses,43,EN
1743,Negroes,35230,EN
1743,Pimento,0,EN
1743,Pork,30,EN
1743,Rum,1311,EN
1743,Rum,4932,EN
1743,Rum,315,EN
1743,Salt,142,EN
1743,Sugar,320,EN
1743,Sugar,2,EN
1743,Sugar,15,EN
1743,Sugar,530,EN
1743,Sugar,0,EN
1743,Tar,37,EN
1743,,,EN
1744,Cash,284,EN
1744,Coffee,0,EN
1744,Ginger,0,EN
1744,Molasses,0,EN
1744,Molasses,196,EN
1744,Negroes,6487,EN
1744,Pimento,0,EN
1744,Rum,150,EN
1744,Rum,86,EN
1744,Rum,3578,EN
1744,Salt,691,EN
1744,Silver,342,EN
1744,Sugar,89,EN
1744,Sugar,846,EN
1744,Sugar,0,EN
1744,Wine,0,EN
1744,Wine,0,EN
1744,Wine,326,EN
1744,Wine,4545,EN
1744,Wine,33,EN
1744,,,EN
1745,Beeswax,0,EN
1745,Gold (bar),0,EN
1745,Molasses,271,EN
1745,Negroes,11547,EN
1745,Rum,335,EN
1745,Rum,105,EN
1745,Rum,1855,EN
1745,Salt,791,EN
1745,Sugar,11,EN
1745,Sugar,369,EN
1745,Wine,43,EN
1745,Wine,126,EN
1745,Wine,1920,EN
1745,,,EN
1749,Cheese,0,EN
1749,Coffee,0,EN
1749,Coffee,0,EN
1749,Convicts,512,EN
1749,Molasses,12,EN
1749,Molasses,226,EN
1749,Negroes,22184,EN
1749,Pig iron,150,EN
1749,Plank,21,EN
1749,Rum,6,EN
1749,Rum,451,EN
1749,Rum,3812,EN
1749,Salt,562,EN
1749,Sugar,1233,EN
1749,Sugar,0,EN
1749,Sugar,3,EN
1749,Tea,0,EN
1749,Virginia currency,109,EN
1749,Wine,75,EN
1749,Wine,6178,EN
1749,Wine,25,EN
1749,,,EN
1750,Molasses,73,EN
1750,Negroes,27,EN
1750,Rum,4195,EN
1750,Salt,109,EN
1750,Sugar,6,EN
1750,Sugar,2,EN
1750,Sugar,599,EN
1750,Tea,0,EN
1750,Tea,0,EN
1750,Wine,39,EN
1750,Wine,148,EN
1750,Wine,3156,EN
1750,Wine,218,EN
1750,,,EN
1751,Cheese,0,EN
1751,Cheese,0,EN
1751,Chocolate,0,EN
1751,Flour,25,EN
1751,Molasses,2101,EN
1751,Molasses,553,EN
1751,Negroes,10767,EN
1751,Rum,8285,EN
1751,Salt,239,EN
1751,Servants,769,EN
1751,Ship bread,45,EN
1751,Sugar,9,EN
1751,Sugar,3,EN
1751,Sugar,974,EN
1751,Wine,2354,EN
1751,Wine,18,EN
1751,Wine,80,EN
1751,,,EN
1752,Beeswax,0,EN
1752,Cheese,0,EN
1752,Convicts,217,EN
1752,Molasses,497,EN
1752,Negroes,48463,EN
1752,Pitch,90,EN
1752,Plank,5,EN
1752,Refined sugar,7,EN
1752,Rum,6996,EN
1752,Salt,301,EN
1752,Salt,1,EN
1752,Servants,493,EN
1752,Sugar,10,EN
1752,Sugar,3,EN
1752,Sugar,1352,EN
1752,Tar,93,EN
1752,Wine,180,EN
1752,Wine,1551,EN
1752,Wine,63,EN
1752,,,EN
1754,Chocolate,0,EN
1754,Coffee,0,EN
1754,Coffee,0,EN
1754,Cotton,11,EN
1754,Cotton,76,EN
1754,Flour,2,EN
1754,Loaf sugar,31,EN
1754,Molasses,328,EN
1754,Negroes,1456,EN
1754,Pig iron,729,EN
1754,Pimento,0,EN
1754,Rum,4774,EN
1754,Salt,262,EN
1754,Servants,481,EN
1754,Sugar,10,EN
1754,Sugar,2,EN
1754,Sugar,1508,EN
1754,Wine,181,EN
1754,Wine,1858,EN
1754,Wine,318,EN
1754,,,EN
1755,Coffee,0,EN
1755,Ginger,0,EN
1755,Indigo,1417,EN
1755,Molasses,466,EN
1755,Negroes,364,EN
1755,Pitch,22,EN
1755,Pork,51,EN
1755,Rice,0,EN
1755,Rum,8850,EN
1755,Salt,293,EN
1755,Sugar,1,EN
1755,Sugar,8,EN
1755,Sugar,1481,EN
1755,Tar,207,EN
1755,Turpentine,62,EN
1755,Wine,61,EN
1755,Wine,560,EN
1755,Wine,26,EN
1755,,,EN
1756,Coffee,0,EN
1756,Molasses,153,EN
1756,Negroes,33,EN
1756,Pig iron,198,EN
1756,Planks,3,EN
1756,Rice,0,EN
1756,Rum,3097,EN
1756,Salt,372,EN
1756,Sugar,7,EN
1756,Sugar,3,EN
1756,Sugar,863,EN
1756,Sugar,594,EN
1756,White sugar,8,EN
1756,Wine,9,EN
1756,Wine,19,EN
1756,Wine,950,EN
1756,,,EN
1758,Cotton,44,EN
1758,Ginger,0,EN
1758,Molasses,95,EN
1758,Pimento,0,EN
1758,Pitch,10,EN
1758,Plank,0,EN
1758,Rum,3465,EN
1758,Salt,382,EN
1758,Sugar,276,EN
1758,Sugar,0,EN
1758,Sugar,2,EN
1758,Tar,17,EN
1758,Turpentine,18,EN
1758,Wine,7,EN
1758,Wine,2128,EN
1758,,,EN
1760,Chocolate,0,EN
1760,Dollars,46,EN
1760,Molasses,117,EN
1760,Refined sugar,0,EN
1760,Rum,10086,EN
1760,Salt,25,EN
1760,Sugar,2,EN
1760,Sugar,854,EN
1760,Sugar,9,EN
1760,Wine,159,EN
1760,,,EN
1761,Bread,26,EN
1761,Chocolate,0,EN
1761,Molasses,41,EN
1761,Negroes,6980,EN
1761,Pitch,61,EN
1761,Pork,150,EN
1761,Refined sugar,391,EN
1761,Rum,5549,EN
1761,Salt,2,EN
1761,Sugar,1040,EN
1761,Sugar,1,EN
1761,Sugar,6,EN
1761,Tar,55,EN
1761,Virginia currency,81,EN
1761,Wine,325,EN
1761,Wine,848,EN
1761,Wine,3053,EN
1761,,,EN
1762,Chocolate,0,EN
1762,Coffee,0,EN
1762,Dollars,230,EN
1762,Molasses,341,EN
1762,Negroes,2279,EN
1762,Pimento,0,EN
1762,Refined sugar,6,EN
1762,Refined sugar,228,EN
1762,Rum,3467,EN
1762,Salt,61,EN
1762,Sugar,3,EN
1762,Sugar,563,EN
1762,Sugar,16,EN
1762,Virginia currency,66,EN
1762,Wine,202,EN
1762,Wine,1009,EN
1762,Wine,115,EN
1762,,,EN
1764,Cheese,0,EN
1764,Cheese,0,EN
1764,Convicts,253,EN
1764,Cotton,6,EN
1764,Loaf sugar,23,EN
1764,Loaf sugar,11,EN
1764,Molasses,198,EN
1764,Negroes,139,EN
1764,Pig iron,457,EN
1764,Pig iron,4,EN
1764,Rum,3830,EN
1764,Salt,111,EN
1764,Salt,21,EN
1764,Sugar,871,EN
1764,Sugar,2,EN
1764,Sugar,0,EN
1764,Wine,234,EN
1764,Wine,2164,EN
1764,Wine,37,EN
1764,,,EN
1765,Bread,26,EN
1765,Cash,125,EN
1765,Cheese,0,EN
1765,Chocolate,0,EN
1765,Chocolate,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Loaf sugar,234,EN
1765,Loaf sugar,12,EN
1765,Loaf sugar,361,EN
1765,Loaf sugar,84,EN
1765,Molasses,478,EN
1765,Pig iron,1185,EN
1765,Rum,3858,EN
1765,Salt,32,EN
1765,Spirits,8,EN
1765,Sugar,2,EN
1765,Sugar,838,EN
1765,Sugar,11,EN
1765,Tea,8,EN
1765,Wine,278,EN
1765,Wine,2282,EN
1765,Wine,77,EN
1765,,,EN
1768,Bar iron,114,EN
1768,Bar iron,12,EN
1768,Cash,346,EN
1768,Cash,1,EN
1768,Chocolate,0,EN
1768,Coffee,0,EN
1768,Coffee,0,EN
1768,Ginger,0,EN
1768,Loaf sugar,152,EN
1768,Loaf sugar,809,EN
1768,Loaf sugar,17,EN
1768,Loaf sugar,3,EN
1768,Molasses,60,EN
1768,Molasses,2,EN
1768,Molasses,3,EN
1768,Molasses,98,EN
1768,Rum,5250,EN
1768,Salt,20,EN
1768,Sugar,6,EN
1768,Sugar,2,EN
1768,Sugar,828,EN
1768,Tobacco,14,EN
1768,Wine,86,EN
1768,Wine,515,EN
1768,Wine,3409,EN
1768,,,EN
1769,Bread,46,EN
1769,Cash,0,EN
1769,Cash,1,EN
1769,Cash,1174,EN
1769,Cheese,0,EN
1769,Cheese,0,EN
1769,Chocolate,0,EN
1769,Chocolate,0,EN
1769,Loaf sugar,31,EN
1769,Loaf sugar,15,EN
1769,Loaf sugar,23,EN
1769,Molasses,654,EN
1769,Negroes,38,EN
1769,Pig iron,206,EN
1769,Rum,3893,EN
1769,Salt,5,EN
1769,Salt,26,EN
1769,Salt,38,EN
1769,Sugar,92,EN
1769,Sugar,272,EN
1769,Sugar,337,EN
1769,Tea,4,EN
1769,White sugar,3,EN
1769,Wine,869,EN
1769,Wine,411,EN
1769,Wine,122,EN
1769,Wine,975,EN
1769,,,EN
1771,Bread,2,EN
1771,Cash,129,EN
1771,Cheese,0,EN
1771,Chocolate,0,EN
1771,Coffee,0,EN
1771,Linen,0,EN
1771,Molasses,899,EN
1771,Negroes,614,EN
1771,Refined sugar,366,EN
1771,Rum,5691,EN
1771,Salt,53,EN
1771,Salt,43,EN
1771,Sugar,486,EN
1771,,,EN
