year,good,value,movement_type
1749,Molasses,2909,EN
1749,Negroes,5587,EN
1749,Pitch,4,EN
1749,Plank,74,EN
1749,Rum,28143,EN
1749,Salt,4598,EN
1749,Sugar,8,EN
1749,Sugar,2047,EN
1749,Sugar,49,EN
1749,Turpentine,18,EN
1749,Wine,3761,EN
1750,Biscuit,2,EN
1750,Biscuit,18,EN
1750,Bread,19,EN
1750,Bread,36,EN
1750,Cheese,0,EN
1750,Chocolate,0,EN
1750,Coffee,0,EN
1750,Cotton,7,EN
1750,Cotton,5,EN
1750,Flour,76,EN
1750,Flour and biscuit,108,EN
1750,Ginger,0,EN
1750,Ginger,0,EN
1750,Indigo,14,EN
1750,Iron,5,EN
1750,Linen,0,EN
1750,Linen,0,EN
1750,Molasses,3,EN
1750,Molasses,3696,EN
1750,Molasses,1315,EN
1750,Negroes,3770,EN
1750,Plank,4,EN
1750,Plank,2,EN
1750,Refined sugar,14,EN
1750,Refined sugar,0,EN
1750,Refined sugar,52,EN
1750,Refined sugar,19,EN
1750,Rum,17337,EN
1750,Rum,21,EN
1750,Salt,3090,EN
1750,Spirits,0,EN
1750,Sugar,0,EN
1750,Sugar,61,EN
1750,Sugar,0,EN
1750,Sugar,57,EN
1750,Sugar,6732,EN
1750,Sugar,19,EN
1750,Tobacco,0,EN
1750,Wheat,9,EN
1750,Wine,5999,EN
1751,Bar iron,29,EN
1751,Beef,50,EN
1751,Biscuit,25,EN
1751,Bread,280,EN
1751,Bread,39,EN
1751,Cheese,0,EN
1751,Cheese,0,EN
1751,Chocolate,0,EN
1751,Chocolate,0,EN
1751,Chocolate,0,EN
1751,Coffee,0,EN
1751,Coffee,0,EN
1751,Coffee,0,EN
1751,Convicts,49,EN
1751,Cotton,23,EN
1751,Flour,43,EN
1751,Ginger,0,EN
1751,Ginger,0,EN
1751,Ginger,0,EN
1751,Ginger,0,EN
1751,Loaf sugar,41,EN
1751,Molasses,1751,EN
1751,Negroes,3146,EN
1751,Pimento,0,EN
1751,Pimento,0,EN
1751,Pimento,0,EN
1751,Pitch,100,EN
1751,Plank,5,EN
1751,Planks,23,EN
1751,Pork,107,EN
1751,Potatoes,0,EN
1751,Potatoes,0,EN
1751,Refined sugar,34,EN
1751,Rum,19378,EN
1751,Salt,0,EN
1751,Salt,1044,EN
1751,Servants,444,EN
1751,Staves,37,EN
1751,Sugar,0,EN
1751,Sugar,51,EN
1751,Sugar,5036,EN
1751,Sugar,1061,EN
1751,Tar,290,EN
1751,Turpentine,11,EN
1751,White sugar,437,EN
1751,Wine,5187,EN
1752,Beef,29,EN
1752,Beeswax,0,EN
1752,Biscuit,142,EN
1752,Bread,35,EN
1752,Bread,243,EN
1752,Cheese,0,EN
1752,Cheese,0,EN
1752,Chocolate,0,EN
1752,Coffee,0,EN
1752,Cotton,48,EN
1752,Cotton,0,EN
1752,Flour,103,EN
1752,Ginger,0,EN
1752,Loaf sugar,11,EN
1752,Molasses,546,EN
1752,Molasses,1549,EN
1752,Negroes,4800,EN
1752,Pimento,0,EN
1752,Pitch,501,EN
1752,Plank,2,EN
1752,Pork,30,EN
1752,Rum,0,EN
1752,Rum,2077,EN
1752,Rum,14431,EN
1752,Salt,915,EN
1752,Salt,1,EN
1752,Sugar,4954,EN
1752,Sugar,63,EN
1752,Tar,489,EN
1752,Tea,0,EN
1752,Tea,0,EN
1752,Tea,32,EN
1752,Turpentine,2,EN
1752,White bread,0,EN
1752,Wine,1393,EN
1752,Wine,5,EN
1752,Wine,3579,EN
1754,Cheese,0,EN
1754,Cheese,0,EN
1754,Chocolate,0,EN
1754,Coffee,0,EN
1754,Cotton,6,EN
1754,Cotton wool,6,EN
1754,Ginger,0,EN
1754,Linen,0,EN
1754,Linen,0,EN
1754,Linen,0,EN
1754,Molasses,1272,EN
1754,Molasses,121,EN
1754,Negroes,3046,EN
1754,Pig iron,5,EN
1754,Pitch,291,EN
1754,Plank,6,EN
1754,Pork,925,EN
1754,Refined sugar,0,EN
1754,Rice,2,EN
1754,Rum,10473,EN
1754,Rum,50,EN
1754,Salt,1898,EN
1754,Servants,385,EN
1754,Shingles,0,EN
1754,Staves,15,EN
1754,Sugar,3479,EN
1754,Tar,95,EN
1754,Tea,0,EN
1754,Tea,0,EN
1754,Turpentine,69,EN
1754,Wine,2051,EN
1755,Cheese,0,EN
1755,Chocolate,0,EN
1755,Coffee,0,EN
1755,Cotton,70,EN
1755,Cotton,41,EN
1755,Cotton wool,0,EN
1755,Ginger,0,EN
1755,Indigo,276,EN
1755,Molasses,52,EN
1755,Molasses,1866,EN
1755,Negroes,1324,EN
1755,Pimento,0,EN
1755,Pimento,0,EN
1755,Pitch,6,EN
1755,Plank,8,EN
1755,Pork,424,EN
1755,Rice,0,EN
1755,Rum,20,EN
1755,Rum,16664,EN
1755,Salt,984,EN
1755,Servants,253,EN
1755,Sugar,0,EN
1755,Sugar,5173,EN
1755,Sugar,18,EN
1755,Turpentine,5,EN
1755,Wine,26,EN
1755,Wine,3026,EN
1756,Cheese,0,EN
1756,Chocolate,0,EN
1756,Coffee,0,EN
1756,Coffee,0,EN
1756,Cotton,41,EN
1756,Deer Skin,0,EN
1756,Ginger,0,EN
1756,Molasses,2120,EN
1756,Negroes,132,EN
1756,Pimento,0,EN
1756,Pimento,0,EN
1756,Rum,34,EN
1756,Rum,13687,EN
1756,Salt,0,EN
1756,Salt,1292,EN
1756,Servants,385,EN
1756,Staves,4,EN
1756,Sugar,4682,EN
1756,Sugar,13,EN
1756,Sugar,13,EN
1756,Tar,46,EN
1756,Turpentine,5,EN
1756,Wine,2935,EN
1758,Beef,61,EN
1758,Coffee,0,EN
1758,Coffee,0,EN
1758,Cotton,11,EN
1758,Flour,46,EN
1758,Ginger,0,EN
1758,Indigo,126,EN
1758,Loaf sugar,32,EN
1758,Loaf sugar,215,EN
1758,Molasses,1961,EN
1758,Negroes,1246,EN
1758,Pig iron,39,EN
1758,Pimento,0,EN
1758,Pimento,0,EN
1758,Plank,2,EN
1758,Planks,11,EN
1758,Pork,37,EN
1758,Rum,19039,EN
1758,Salt,3235,EN
1758,Spirits,14,EN
1758,Sugar,33,EN
1758,Sugar,4532,EN
1758,Wine,79,EN
1758,Wine,79,EN
1758,Wine,7152,EN
1760,Beef,15,EN
1760,Chocolate,0,EN
1760,Coffee,0,EN
1760,Coffee,0,EN
1760,Corn,91,EN
1760,Flour,7,EN
1760,Furs,0,EN
1760,Ginger,0,EN
1760,Loaf sugar,166,EN
1760,Molasses,5364,EN
1760,Negroes,5057,EN
1760,Pimento,0,EN
1760,Pitch,39,EN
1760,Plank,0,EN
1760,Rice,0,EN
1760,Rum,35446,EN
1760,Salt,2743,EN
1760,Spirits,0,EN
1760,Sugar,7892,EN
1760,Sugar,330,EN
1760,Sugar,0,EN
1760,Tar,30,EN
1760,Tea,0,EN
1760,Wine,603,EN
1760,Wine,14116,EN
1760,Wine,40,EN
1761,Beef,17,EN
1761,Bread,21,EN
1761,Bread,65,EN
1761,Cheese,0,EN
1761,Chocolate,0,EN
1761,Coffee,0,EN
1761,Cotton,10,EN
1761,Cotton,38,EN
1761,Ginger,0,EN
1761,Indigo,0,EN
1761,Indigo,9,EN
1761,Loaf sugar,94,EN
1761,Molasses,3064,EN
1761,Negroes,3917,EN
1761,Pimento,0,EN
1761,Pimento,0,EN
1761,Pitch,1,EN
1761,Plank,13,EN
1761,Pork,62,EN
1761,Rice,0,EN
1761,Rum,55861,EN
1761,Salt,2206,EN
1761,Sugar,38,EN
1761,Sugar,9547,EN
1761,Tar,156,EN
1761,Turpentine,128,EN
1761,Wine,28,EN
1761,Wine,10044,EN
1761,Wine,141,EN
1762,Bread,10,EN
1762,Chocolate,0,EN
1762,Coffee,0,EN
1762,Coffee,0,EN
1762,Corn,128,EN
1762,Cotton,236,EN
1762,Cotton,87,EN
1762,Ginger,0,EN
1762,Ginger,0,EN
1762,Loaf sugar,152,EN
1762,Molasses,20,EN
1762,Molasses,5098,EN
1762,Pimento,0,EN
1762,Pitch/turpentine,339,EN
1762,Plank,246,EN
1762,Pork,17,EN
1762,Potatoes,0,EN
1762,Potatoes,0,EN
1762,Rice,0,EN
1762,Rum,88,EN
1762,Rum,42659,EN
1762,Salt,2223,EN
1762,Salt,7,EN
1762,Staves,38,EN
1762,Sugar,10136,EN
1762,Sugar,26,EN
1762,Tar,161,EN
1762,Turpentine,132,EN
1762,Wine,13413,EN
1763,Bar iron,218,EN
1763,Beef,245,EN
1763,Bread,9,EN
1763,Bread,1,EN
1763,Bread,0,EN
1763,Cheese,0,EN
1763,Chocolate,0,EN
1763,Coffee,0,EN
1763,Coffee,0,EN
1763,Corn,0,EN
1763,Cotton,7,EN
1763,Dollars,46,EN
1763,Flour,39,EN
1763,Loaf sugar,39,EN
1763,Molasses,4947,EN
1763,Negroes,2987,EN
1763,Pimento,0,EN
1763,Pimento,0,EN
1763,Pitch,13,EN
1763,Pitch/turpentine,92,EN
1763,Plank,1,EN
1763,Plank,20,EN
1763,Pork,1480,EN
1763,Potatoes,0,EN
1763,Refined sugar,150,EN
1763,Rice,0,EN
1763,Rum,9,EN
1763,Rum,24632,EN
1763,Rum,1,EN
1763,Salt,0,EN
1763,Salt,72,EN
1763,Salt,3088,EN
1763,Shingles,0,EN
1763,Spirit turpentine,0,EN
1763,Spirits,9,EN
1763,Spirits,0,EN
1763,Staves,25,EN
1763,Sterling cash,900,EN
1763,Sugar,8086,EN
1763,Sugar,141,EN
1763,Tar,404,EN
1763,Tar/turpentine,64,EN
1763,Tobacco,183,EN
1763,Wine,14,EN
1763,Wine,9162,EN
1763,Wine,642,EN
1763,Wine,0,EN
1764,Bar iron,74,EN
1764,Beef,243,EN
1764,Beef,28,EN
1764,Beeswax,0,EN
1764,Bread,120,EN
1764,Calves skins,0,EN
1764,Cheese,0,EN
1764,Chocolate,0,EN
1764,Chocolate,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Coffee,0,EN
1764,Corn,119,EN
1764,Cotton,19,EN
1764,Cotton,0,EN
1764,Deer Skin,0,EN
1764,Dollars,21,EN
1764,Flour,7,EN
1764,Flour and biscuit,67,EN
1764,Flour and bread,33,EN
1764,Ginger,0,EN
1764,Hemp,60,EN
1764,Loaf sugar,23,EN
1764,Loaf sugar,502,EN
1764,Loaf sugar,192,EN
1764,Loaf sugar,665,EN
1764,Loaf sugar,0,EN
1764,Molasses,30,EN
1764,Molasses,23,EN
1764,Molasses,2395,EN
1764,Molasses,3,EN
1764,Negroes,1355,EN
1764,Oats,2,EN
1764,Peas,17,EN
1764,Pitch,8,EN
1764,Plank,0,EN
1764,Plank,114,EN
1764,Planks,55,EN
1764,Pork,2,EN
1764,Pork,1901,EN
1764,Potatoes,0,EN
1764,Potatoes,0,EN
1764,Rice,0,EN
1764,Rum,9,EN
1764,Rum,26356,EN
1764,Rum,93,EN
1764,Salt,3443,EN
1764,Salt,41,EN
1764,Salt,0,EN
1764,Servants,76,EN
1764,Spirits,5,EN
1764,Staves,3,EN
1764,Sugar,133,EN
1764,Sugar,0,EN
1764,Sugar,11703,EN
1764,Sugar,28,EN
1764,Sugar,232,EN
1764,Tar,89,EN
1764,Tobacco,1441,EN
1764,Turpentine,22,EN
1764,Virginia currency,116,EN
1764,Wheat,14,EN
1764,Wine,7,EN
1764,Wine,6,EN
1764,Wine,161,EN
1764,Wine,8329,EN
1764,Wine,197,EN
1765,Beef,24,EN
1765,Beeswax,0,EN
1765,Beeswax,0,EN
1765,Bread,195,EN
1765,Bread,43,EN
1765,Calves skins,0,EN
1765,Cheese,0,EN
1765,Chocolate,0,EN
1765,Clayed sugar,0,EN
1765,Coffee,0,EN
1765,Coffee,0,EN
1765,Convicts,291,EN
1765,Cotton,66,EN
1765,Dollars,150,EN
1765,Ginger,0,EN
1765,Ginger,0,EN
1765,Ginger,0,EN
1765,Half joes,285,EN
1765,Heading (hhd),1,EN
1765,Indigo,0,EN
1765,Iron,0,EN
1765,Iron,0,EN
1765,Johannes,1350,EN
1765,Loaf sugar,8,EN
1765,Loaf sugar,8,EN
1765,Loaf sugar,541,EN
1765,Loaf sugar,14,EN
1765,Loaf sugar,608,EN
1765,Molasses,53,EN
1765,Molasses,3117,EN
1765,Negroes,2293,EN
1765,Peas,6,EN
1765,Pepper,0,EN
1765,Pimento,0,EN
1765,Pimento,0,EN
1765,Pimento,0,EN
1765,Pimento,0,EN
1765,Pitch,50,EN
1765,Plank,2,EN
1765,Plank,291,EN
1765,Planks,1115,EN
1765,Pork,755,EN
1765,Potatoes,0,EN
1765,Refined sugar,11,EN
1765,Refined sugar,359,EN
1765,Rice,0,EN
1765,Rum,4,EN
1765,Rum,162,EN
1765,Rum,23396,EN
1765,Rum,21,EN
1765,Salt,0,EN
1765,Salt,4,EN
1765,Salt,1876,EN
1765,Servants,328,EN
1765,Shingles,0,EN
1765,Staves,158,EN
1765,Staves and heading,81,EN
1765,Sugar,31,EN
1765,Sugar,0,EN
1765,Sugar,504,EN
1765,Sugar,6773,EN
1765,Tar,505,EN
1765,Tea,0,EN
1765,Virginia currency,1225,EN
1765,Virginia currency,0,EN
1765,Virginia/Nevis currency,147,EN
1765,Wine,0,EN
1765,Wine,7,EN
1765,Wine,501,EN
1765,Wine,56,EN
1765,Wine,174,EN
1766,Bar iron,47,EN
1766,Beef,45,EN
1766,Bread,36,EN
1766,Bread,35,EN
1766,Cheese,0,EN
1766,Chocolate,0,EN
1766,Chocolate,0,EN
1766,Coffee,0,EN
1766,Coffee,0,EN
1766,Coffee,0,EN
1766,Convicts,278,EN
1766,Cotton,62,EN
1766,Cotton,0,EN
1766,Deer Skin,0,EN
1766,Ginger,0,EN
1766,Iron,1,EN
1766,Loaf sugar,767,EN
1766,Loaf sugar,0,EN
1766,Loaf sugar,1349,EN
1766,Loaf sugar,192,EN
1766,Loaf sugar,309,EN
1766,Loaf sugar,337,EN
1766,Molasses,22,EN
1766,Molasses,4078,EN
1766,Molasses,43,EN
1766,Negroes,4099,EN
1766,Pig iron,353,EN
1766,Pimento,0,EN
1766,Pimento,0,EN
1766,Pimento,0,EN
1766,Pimento,0,EN
1766,Pitch,179,EN
1766,Plank,143,EN
1766,Pork,1165,EN
1766,Potatoes,0,EN
1766,Potatoes,0,EN
1766,Refined sugar,64,EN
1766,Refined sugar,4,EN
1766,Rice,0,EN
1766,Rum,3,EN
1766,Rum,35795,EN
1766,Rum,67,EN
1766,Rum,195,EN
1766,Rum,23,EN
1766,Salt,439,EN
1766,Salt,0,EN
1766,Shingles,0,EN
1766,Spirit turpentine,0,EN
1766,Spirits,0,EN
1766,Spirits,0,EN
1766,Spirits,19,EN
1766,Staves (hhd),8,EN
1766,Sugar,762,EN
1766,Sugar,6224,EN
1766,Sugar,0,EN
1766,Sugar,164,EN
1766,Sugar,9470,EN
1766,Sugar,0,EN
1766,Tar,468,EN
1766,Tea,47,EN
1766,Turpentine,6,EN
1766,Virginia currency,664,EN
1766,Virginia currency,0,EN
1766,Wine,3475,EN
1766,Wine,98,EN
1766,Wine,345,EN
1771,Bar iron,174,EN
1771,Bar iron,10,EN
1771,Barbadoes currency,423,EN
