,year,origin,origin_lat,origin_long,dest,dest_lat,dest_long,mag
897,1759,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,1271.0
903,1760,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,174.0
904,1760,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,990.0
910,1761,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,60.0
911,1761,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,2256.0
915,1761,SEU,36.07881,-5.423534,ACCOEN,37.3063,-75.8069,1046.0
918,1762,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,7498.0
924,1763,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,354.0
925,1763,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,4586.0
931,1764,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,708.0
932,1764,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,1673.0
938,1765,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,2166.0
939,1765,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,3703.0
945,1766,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,3513.0
946,1766,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,1489.0
952,1767,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,2793.0
953,1767,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,1570.0
959,1768,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,2072.0
960,1768,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,1651.0
964,1768,SEU,36.07881,-5.423534,ACCOEN,37.3063,-75.8069,258.0
966,1769,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,4027.0
967,1769,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,4238.0
971,1769,SEU,36.07881,-5.423534,ACCOEN,37.3063,-75.8069,283.0
973,1770,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,3268.0
974,1770,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,3397.0
980,1771,WI,18.454682,-66.568537,ACCOEN,37.3063,-75.8069,2508.0
981,1771,NA,37.010304,-75.992569,ACCOEN,37.3063,-75.8069,2555.0
985,1771,SEU,36.07881,-5.423534,ACCOEN,37.3063,-75.8069,53.0
987,1725,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,9317.0
988,1725,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,3092.0
989,1725,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,464.0
994,1726,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,15888.0
995,1726,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5334.0
999,1726,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,126.0
1001,1727,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,6394.0
1002,1727,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,3811.0
1003,1727,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,721.0
1006,1727,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1083.0
1008,1728,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,8275.0
1009,1728,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,3296.0
1010,1728,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,593.0
1013,1728,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,893.0
1015,1729,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,10156.0
1016,1729,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2781.0
1017,1729,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,465.0
1020,1729,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,702.0
1022,1730,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,12037.0
1023,1730,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2266.0
1024,1730,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,337.0
1027,1730,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,512.0
1029,1731,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,13414.0
1030,1731,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2833.0
1031,1731,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,205.0
1034,1731,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,990.0
1036,1732,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,14867.0
1037,1732,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,1849.0
1038,1732,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,205.0
1041,1732,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1613.0
1043,1733,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,16320.0
1044,1733,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,864.0
1045,1733,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,205.0
1048,1733,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,2235.0
1049,1733,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,1036.0
1050,1734,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,15682.0
1051,1734,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2817.0
1055,1734,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1954.0
1056,1734,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,5254.0
1057,1735,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,16285.0
1058,1735,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2179.0
1062,1735,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3271.0
1064,1736,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,16888.0
1065,1736,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,1541.0
1069,1736,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4587.0
1070,1736,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,6383.0
1071,1737,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,14556.0
1072,1737,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2537.0
1076,1737,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1150.0
1078,1738,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,18632.0
1079,1738,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,4281.0
1083,1738,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3617.0
1085,1739,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,13512.0
1086,1739,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2609.0
1090,1739,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1672.0
1092,1740,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,22294.0
1093,1740,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,4551.0
1094,1740,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,1017.0
1097,1740,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,585.0
1098,1740,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,1865.0
1099,1741,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,23782.0
1100,1741,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5007.0
1102,1741,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,465.0
1104,1741,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,6175.0
1106,1742,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,17220.0
1107,1742,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,7650.0
1108,1742,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,252.0
1111,1742,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,5482.0
1113,1743,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,21314.0
1114,1743,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,15479.0
1115,1743,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,130.0
1118,1743,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,2478.0
1120,1744,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,28621.0
1121,1744,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5107.0
1125,1744,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3617.0
1127,1745,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,33133.0
1128,1745,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5854.0
1132,1745,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4143.0
1134,1746,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,27575.0
1135,1746,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,7670.0
1139,1746,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3321.0
1141,1747,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,30551.0
1142,1747,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,7095.0
1146,1747,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3792.0
1148,1748,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,33528.0
1149,1748,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,6520.0
1153,1748,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4263.0
1155,1749,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,36504.0
1156,1749,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5945.0
1160,1749,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4734.0
1162,1750,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,28108.0
1163,1750,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,9057.0
1164,1750,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,227.0
1167,1750,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,5098.0
1169,1751,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,28544.0
1170,1751,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,4767.0
1171,1751,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,423.0
1172,1751,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,493.0
1174,1751,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4494.0
1176,1752,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,21348.0
1177,1752,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5009.0
1178,1752,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,125.0
1181,1752,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4752.0
1182,1752,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,4746.0
1183,1753,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,18851.0
1184,1753,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5307.0
1188,1753,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3302.0
1190,1754,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,16353.0
1191,1754,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5605.0
1193,1754,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,385.0
1195,1754,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,1852.0
1197,1755,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,24643.0
1198,1755,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2835.0
1200,1755,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,193.0
1202,1755,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,2565.0
1204,1756,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,19207.0
1205,1756,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2783.0
1207,1756,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,385.0
1209,1756,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3014.0
1211,1757,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,23266.0
1212,1757,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2793.0
1216,1757,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,5337.0
1218,1758,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,27324.0
1219,1758,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,2802.0
1220,1758,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,165.0
1223,1758,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,7659.0
1225,1759,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,36125.0
1226,1759,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,5713.0
1230,1759,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,10603.0
1232,1760,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,44925.0
1233,1760,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,8624.0
1237,1760,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,13547.0
1238,1760,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,4843.0
1239,1761,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,67827.0
1240,1761,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,6662.0
1244,1761,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,7054.0
1245,1761,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,3917.0
1246,1762,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,51786.0
1247,1762,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,12855.0
1251,1762,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,10575.0
1253,1763,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,33374.0
1254,1763,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,15723.0
1258,1763,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,6545.0
1259,1763,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,2084.0
1260,1764,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,36117.0
1261,1764,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,16646.0
1262,1764,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,857.0
1265,1764,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,6962.0
1267,1765,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,31386.0
1268,1765,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,13342.0
1269,1765,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,2121.0
1272,1765,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,740.0
1274,1766,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,54826.0
1275,1766,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,9999.0
1276,1766,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,227.0
1277,1766,IRE,53.255137,-9.047014,JRLOEN,36.965488,-76.418778,45.0
1279,1766,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3031.0
1280,1766,AFR,14.654141,-17.090822,JRLOEN,36.965488,-76.418778,3752.0
1281,1767,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,59272.0
1282,1767,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,11566.0
1283,1767,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,265.0
1286,1767,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,3676.0
1288,1768,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,63717.0
1289,1768,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,13132.0
1290,1768,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,304.0
1293,1768,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4321.0
1295,1769,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,68163.0
1296,1769,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,14699.0
1297,1769,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,342.0
1300,1769,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,4967.0
1302,1770,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,72608.0
1303,1770,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,16265.0
1304,1770,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,381.0
1307,1770,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,5612.0
1309,1771,WI,18.454682,-66.568537,JRLOEN,36.965488,-76.418778,77054.0
1310,1771,NA,37.010304,-75.992569,JRLOEN,36.965488,-76.418778,17832.0
1311,1771,GB,50.336431,-4.171482,JRLOEN,36.965488,-76.418778,419.0
1314,1771,SEU,36.07881,-5.423534,JRLOEN,36.965488,-76.418778,6257.0
1316,1725,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,301.0
1317,1725,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,140.0
1321,1725,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,294.0
1322,1725,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,4114.0
1323,1726,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,304.0
1324,1726,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,413.0
1330,1727,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,307.0
1331,1727,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,686.0
1332,1727,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,15379.0
1337,1728,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,535.0
1338,1728,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,664.0
1344,1729,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,763.0
1345,1729,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,641.0
1351,1730,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,991.0
1352,1730,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,619.0
1353,1730,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,1603.0
1358,1731,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2573.0
1359,1731,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,396.0
1364,1731,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,3238.0
1365,1732,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3804.0
1366,1732,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,361.0
1372,1733,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,5035.0
1373,1733,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,325.0
1374,1733,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,549.0
1378,1733,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,3589.0
1379,1734,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3503.0
1380,1734,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,370.0
1386,1735,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1970.0
1387,1735,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,415.0
1392,1735,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,8640.0
1393,1736,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3123.0
1394,1736,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,317.0
1399,1736,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,4391.0
1400,1737,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2227.0
1401,1737,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,129.0
1405,1737,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,127.0
1406,1737,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,4292.0
1407,1738,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,733.0
1408,1738,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,480.0
1412,1738,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,83.0
1413,1738,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,3223.0
1414,1739,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2769.0
1415,1739,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,605.0
1420,1739,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,4156.0
1421,1740,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1684.0
1422,1740,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,383.0
1427,1740,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,3703.0
1428,1741,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1800.0
1429,1741,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,558.0
1430,1741,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,194.0
1433,1741,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,199.0
1435,1742,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2951.0
1436,1742,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,930.0
1437,1742,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,8525.0
1440,1742,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,262.0
1442,1743,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3056.0
1443,1743,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,451.0
1445,1743,IRE,53.255137,-9.047014,RAPPEN,38.6762,-78.1564,790.0
1447,1743,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,194.0
1449,1744,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1670.0
1450,1744,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1742.0
1451,1744,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,23.0
1452,1744,IRE,53.255137,-9.047014,RAPPEN,38.6762,-78.1564,
1455,1744,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,7079.0
1456,1745,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,867.0
1457,1745,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,39.0
1458,1745,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,181.0
1459,1745,IRE,53.255137,-9.047014,RAPPEN,38.6762,-78.1564,1287.0
1461,1745,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,124.0
1462,1745,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,4347.0
1463,1746,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4841.0
1464,1746,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1090.0
1465,1746,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,982.0
1466,1746,IRE,53.255137,-9.047014,RAPPEN,38.6762,-78.1564,1434.0
1470,1747,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4624.0
1471,1747,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1149.0
1477,1748,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4407.0
1478,1748,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1209.0
1484,1749,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4190.0
1485,1749,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1268.0
1491,1750,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3889.0
1492,1750,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,259.0
1497,1750,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,3688.0
1498,1751,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,6688.0
1499,1751,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2382.0
1500,1751,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,299.0
1501,1751,IRE,53.255137,-9.047014,RAPPEN,38.6762,-78.1564,789.0
1503,1751,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,434.0
1505,1752,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,4913.0
1506,1752,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,2923.0
1511,1752,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,16842.0
1512,1753,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,3767.0
1513,1753,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1911.0
1519,1754,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2621.0
1520,1754,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,898.0
1521,1754,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,1236.0
1524,1754,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,691.0
1526,1755,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,2523.0
1527,1755,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,936.0
1531,1755,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,494.0
1533,1756,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1781.0
1534,1756,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1274.0
1538,1756,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,
1540,1757,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1040.0
1541,1757,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1611.0
1545,1757,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,
1547,1758,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,298.0
1548,1758,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1949.0
1549,1758,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,885.0
1552,1758,SEU,36.07881,-5.423534,RAPPEN,38.6762,-78.1564,450.0
1554,1759,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1073.0
1555,1759,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1664.0
1556,1759,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,
1561,1760,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,1847.0
1562,1760,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1378.0
1563,1760,GB,50.336431,-4.171482,RAPPEN,38.6762,-78.1564,1580.0
1567,1760,AFR,14.654141,-17.090822,RAPPEN,38.6762,-78.1564,7122.0
1568,1761,WI,18.454682,-66.568537,RAPPEN,38.6762,-78.1564,5250.0
1569,1761,NA,37.010304,-75.992569,RAPPEN,38.6762,-78.1564,1119.0
